time,callsign,lat,lon,velocity,heading,vertrate,baroaltitude,label
2019-12-23 00:56:40,ART9771 ,56.05795262223583,17.533772641962223,232.0421888315123,5.470440162502763,0.0,11582.4,virage
2019-12-23 00:57:00,ART9771 ,56.09919402558924,17.54096031188965,232.1425343629365,5.723227267286731,0.0,11582.4,virage
2019-12-23 00:57:20,ART9771 ,56.14060224112818,17.548341751098633,232.0917968745428,5.596861038173873,0.0,11582.4,virage
2019-12-23 00:57:40,ART9771 ,56.182228088378906,17.555694580078125,232.1425343629365,5.723227267286731,0.0,11582.4,virage
2019-12-23 00:58:00,ART9771 ,56.223884194584215,17.5631046295166,232.37316408135473,5.653864772136837,0.0,11582.4,virage
2019-12-23 00:58:20,ART9771 ,56.26533081571934,17.57036512548273,232.57904438737916,5.5214297029092165,0.0,11582.4,virage
2019-12-23 00:58:40,ART9771 ,56.30726623535156,17.577708851207387,233.11580149981003,5.572197803963796,0.0,11582.4,virage
2019-12-23 00:59:00,ART9771 ,56.348364878509,17.584871812300246,233.62781990381336,5.5599472633095335,0.32511999999999996,11582.4,virage
2019-12-23 00:59:20,ART9771 ,56.39000701904297,17.5922324440696,233.65302189328716,5.622719099452302,0.0,11582.4,virage
2019-12-23 00:59:40,ART9771 ,56.43215890658104,17.599797248840332,234.1901427181977,5.673022139925318,0.0,11582.4,virage
2019-12-23 00:00:00,RYR75WX ,52.740799208818856,-2.98333740234375,206.0475060902148,302.97589119731043,0.0,10972.8,atterrissage
2019-12-23 00:00:10,RYR75WX ,52.75140380859375,-3.010406494140625,205.76795394891542,302.855721950433,0.0,10972.8,atterrissage
2019-12-23 00:00:20,RYR75WX ,52.761608059123404,-3.036542619977638,205.9222365440789,302.65782283441405,0.0,10965.18,atterrissage
2019-12-23 00:00:30,RYR75WX ,52.77145385742188,-3.0619049072265625,204.77843901787904,302.69198418257207,0.6502399999999999,10972.8,atterrissage
2019-12-23 00:00:40,RYR75WX ,52.78157896914724,-3.087629045758888,204.1927972706949,302.96940390346214,0.0,10980.42,atterrissage
2019-12-23 00:00:50,RYR75WX ,52.7914014913268,-3.1125837053571104,204.1927972706949,302.96940390346214,-0.6502399999999999,10980.42,atterrissage
2019-12-23 00:01:00,RYR75WX ,52.80157470703125,-3.138427734375,205.3359904112592,302.9336001488403,-0.6502399999999999,10972.8,atterrissage
2019-12-23 00:01:10,RYR75WX ,52.81155395507813,-3.1639862060546875,205.211576186017,302.61440390063734,0.0,10972.8,atterrissage
2019-12-23 00:01:20,RYR75WX ,52.821533203125,-3.1897735595703125,205.211576186017,302.61440390063734,0.32511999999999996,10972.8,atterrissage
2019-12-23 00:01:30,RYR75WX ,52.8310546875,-3.214263916015625,205.4893094151301,302.73522627210764,0.0,10972.8,atterrissage
2019-12-23 00:01:40,RYR75WX ,52.84144592285156,-3.241119384765625,205.211576186017,302.61440390063734,-0.32511999999999996,10972.8,atterrissage
2019-12-23 00:01:50,RYR75WX ,52.85117456468485,-3.2662353515625,205.211576186017,302.61440390063734,0.0,10965.18,atterrissage
2019-12-23 00:02:00,RYR75WX ,52.86103820800781,-3.291778564453125,204.9347579666517,302.4932545845263,0.32511999999999996,10965.18,atterrissage
2019-12-23 00:02:10,RYR75WX ,52.871005817995226,-3.317714146205333,203.7906127061961,302.5266576941546,0.6502399999999999,10972.8,atterrissage
2019-12-23 00:02:20,RYR75WX ,52.88092144465042,-3.3432965959821104,203.35705181658463,302.6045931662416,0.0,10972.8,atterrissage
2019-12-23 00:02:30,RYR75WX ,52.89056396484375,-3.368072509765625,203.35705181658463,302.6045931662416,-0.32511999999999996,10972.8,atterrissage
2019-12-23 00:02:40,RYR75WX ,52.90042683229608,-3.393598284040138,203.35705181658463,302.6045931662416,-0.6502399999999999,10972.8,atterrissage
2019-12-23 00:02:50,RYR75WX ,52.91001659328654,-3.4185529436383604,203.5144625322338,302.40454348859544,0.0,10972.8,atterrissage
2019-12-23 00:03:00,RYR75WX ,52.920118428893005,-3.444606236049083,203.35705181658463,302.6045931662416,0.0,10972.8,atterrissage
2019-12-23 00:03:10,RYR75WX ,52.929987503310386,-3.47003173828125,202.92386879112485,302.68286152247134,0.0,10972.8,atterrissage
2019-12-23 00:03:20,RYR75WX ,52.939856577727745,-3.495614188058028,203.08031208403804,302.4823241693782,0.0,10972.8,atterrissage
2019-12-23 00:03:30,RYR75WX ,52.94943237304688,-3.5205841064453125,202.6465374926866,302.56043798115337,0.0,10972.8,atterrissage
2019-12-23 00:03:40,RYR75WX ,52.959361965373404,-3.54638671875,202.3701339023383,302.43767945814477,0.32511999999999996,10972.8,atterrissage
2019-12-23 00:03:50,RYR75WX ,52.96897888183594,-3.57147216796875,202.09466182654128,302.31458570834116,0.0,10972.8,atterrissage
2019-12-23 00:04:00,RYR75WX ,52.97840183064088,-3.596217564174083,201.38495026704186,302.2691312101936,0.0,10972.8,atterrissage
2019-12-23 00:04:10,RYR75WX ,52.98847961425781,-3.6226654052734375,201.38495026704186,302.2691312101936,-0.32511999999999996,10972.8,atterrissage
2019-12-23 00:04:20,RYR75WX ,52.99772100933527,-3.64691162109375,201.82012507967602,302.1911564976764,-0.32511999999999996,10965.18,atterrissage
2019-12-23 00:04:30,RYR75WX ,53.00779724121094,-3.67340087890625,201.1107606462399,302.14520451827383,0.32511999999999996,10965.18,atterrissage
